task,checkpoint_hash,reset_seed,source_policy,boundary,pulse_direction,pulse_magnitude,condition,screening_or_test,block,draw,native_success,termination_reason,remaining_horizon,actual_steps,snapshot_id,pulse_id,target_pulse_magnitude,actual_action_delta,clip_ratio,eef_displacement_vs_sham,object_displacement_vs_sham,success_before_pulse,success_during_pulse,done_during_pulse,pulse_complete,action_coordinate,reference_frame,sampler_seed
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.0,bc_sham,test,A,2,0,episode_horizon,0,236,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1763829280
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.0,bc_sham,test,B,3,0,episode_horizon,0,236,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1959618431
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.0,bc_sham,test,B,4,0,episode_horizon,0,236,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1272646530
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.0,ft_sham,test,A,1,1,native_success,152,84,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1989722821
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.0,ft_sham,test,A,2,1,native_success,156,80,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1637621318
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.0,ft_sham,test,B,3,1,native_success,160,76,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,576940311
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.0,ft_sham,test,B,4,1,native_success,156,80,square-seed940006-bc-b40,square-seed940006-bc-b40-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1287772786
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.125,bc_perturbed,test,A,1,1,native_success,72,164,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2032716894
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.125,bc_perturbed,test,A,2,1,native_success,84,152,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1121248658
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.125,bc_perturbed,test,B,3,1,native_success,92,144,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,994293509
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.125,bc_perturbed,test,B,4,0,episode_horizon,0,236,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1971175142
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.125,ft_perturbed,test,A,1,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1878969079
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.125,ft_perturbed,test,A,2,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,472692353
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.125,ft_perturbed,test,B,3,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1549707328
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.125,ft_perturbed,test,B,4,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1189664163
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.25,bc_perturbed,test,A,1,0,episode_horizon,0,236,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2146778659
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.25,bc_perturbed,test,A,2,0,episode_horizon,0,236,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1218810012
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.25,bc_perturbed,test,B,3,1,native_success,72,164,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,145590008
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.25,bc_perturbed,test,B,4,1,native_success,52,184,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,190610597
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.25,ft_perturbed,test,A,1,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,221618083
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.25,ft_perturbed,test,A,2,1,native_success,152,84,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1232115493
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.25,ft_perturbed,test,B,3,1,native_success,152,84,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1935489582
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.25,ft_perturbed,test,B,4,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1836871452
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.5,bc_perturbed,test,A,1,1,native_success,88,148,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,241947599
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.5,bc_perturbed,test,A,2,1,native_success,76,160,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2103377331
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.5,bc_perturbed,test,B,3,1,native_success,104,132,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1899329383
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940006,bc,40,-x,0.5,bc_perturbed,test,B,4,1,native_success,76,160,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1470647289
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.5,ft_perturbed,test,A,1,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1391060118
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.5,ft_perturbed,test,A,2,1,native_success,152,84,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,690030872
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.5,ft_perturbed,test,B,3,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1723458338
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940006,bc,40,-x,0.5,ft_perturbed,test,B,4,1,native_success,148,88,square-seed940006-bc-b40,square-seed940006-bc-b40-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1059953410
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.0,bc_sham,test,A,1,1,native_success,164,192,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1267505382
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.0,bc_sham,test,A,2,1,native_success,160,196,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2070061856
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.0,bc_sham,test,B,3,1,native_success,120,236,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,408187028
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.0,bc_sham,test,B,4,1,native_success,112,244,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1332955868
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.0,ft_sham,test,A,1,1,native_success,264,92,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1705464782
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.0,ft_sham,test,A,2,1,native_success,276,80,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,307409635
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.0,ft_sham,test,B,3,1,native_success,268,88,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,473221422
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.0,ft_sham,test,B,4,1,native_success,264,92,square-seed940007-bc-b10,square-seed940007-bc-b10-m0,0.0,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1318222486
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.125,bc_perturbed,test,A,1,1,native_success,168,188,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1413169313
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.125,bc_perturbed,test,A,2,1,native_success,192,164,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,54277337
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.125,bc_perturbed,test,B,3,1,native_success,220,136,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,638676377
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.125,bc_perturbed,test,B,4,1,native_success,200,156,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,33948122
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.125,ft_perturbed,test,A,1,1,native_success,260,96,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2002129768
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.125,ft_perturbed,test,A,2,1,native_success,264,92,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1488414871
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.125,ft_perturbed,test,B,3,1,native_success,264,92,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,148334064
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.125,ft_perturbed,test,B,4,1,native_success,252,104,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.125,0.125,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1401001062
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.25,bc_perturbed,test,A,1,1,native_success,156,200,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1143935004
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.25,bc_perturbed,test,A,2,0,episode_horizon,0,356,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,917425043
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.25,bc_perturbed,test,B,3,1,native_success,200,156,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,183119840
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.25,bc_perturbed,test,B,4,1,native_success,188,168,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1082624444
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.25,ft_perturbed,test,A,1,1,native_success,264,92,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1008053967
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.25,ft_perturbed,test,A,2,1,native_success,268,88,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,235301295
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.25,ft_perturbed,test,B,3,1,native_success,228,128,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1840654780
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.25,ft_perturbed,test,B,4,1,native_success,260,96,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.25,0.25,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,985655527
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.5,bc_perturbed,test,A,1,1,native_success,128,228,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1480806625
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.5,bc_perturbed,test,A,2,0,episode_horizon,0,356,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1656115445
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.5,bc_perturbed,test,B,3,1,native_success,144,212,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,415296039
square,c9e22005b58ba2524782e3068c8341554e419acf66f095e238e56df41d9a7aa3,940007,bc,10,+y,0.5,bc_perturbed,test,B,4,1,native_success,208,148,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,2038094921
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.5,ft_perturbed,test,A,1,1,native_success,272,84,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,156984013
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.5,ft_perturbed,test,A,2,1,native_success,268,88,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,1854797323
square,18031b2ed2ee422f6e85bd8c113e199d46e0b29f3f2b2d6b4828e67449e0cf25,940007,bc,10,+y,0.5,ft_perturbed,test,B,3,1,native_success,268,88,square-seed940007-bc-b10,square-seed940007-bc-b10-m0.5,0.5,,,,,,,,,"robot0 OSC_POSE input [dx,dy,dz,ax,ay,az], action index 0/1",robosuite controller relative command convention,325422035
